0, 0.204441
1, 0.17677
2, 0.17677
3, 0.17677
4, 0.17677
5, 0.17677
6, 0.17677
7, 0.17677
8, 0.17677
9, 0.17677
10, 0.17677
11, 0.17677
12, 0.17677
13, 0.17677
14, 0.174339
15, 0.174339
16, 0.165498
17, 0.164001
18, 0.164001
19, 0.158013
20, 0.158013
21, 0.158013
22, 0.158013
23, 0.158013
24, 0.158013
25, 0.158013
26, 0.158013
27, 0.156643
28, 0.156643
29, 0.154356
30, 0.154356
31, 0.154356
32, 0.152035
33, 0.152035
34, 0.152035
35, 0.152035
36, 0.152035
37, 0.152035
38, 0.152035
39, 0.151935
40, 0.151935
41, 0.151935
42, 0.151935
43, 0.151935
44, 0.151935
45, 0.151935
46, 0.151935
47, 0.15141
48, 0.15141
49, 0.15141
50, 0.15141
51, 0.15141
52, 0.15141
53, 0.15141
54, 0.15141
55, 0.145321
56, 0.145321
57, 0.145321
58, 0.145321
59, 0.145321
60, 0.145321
61, 0.145321
62, 0.145321
63, 0.145321
64, 0.145321
65, 0.145254
66, 0.145254
67, 0.145254
68, 0.145254
69, 0.145254
70, 0.145254
71, 0.145254
72, 0.145254
73, 0.145254
74, 0.145254
75, 0.145254
76, 0.145254
77, 0.145254
78, 0.145247
79, 0.145247
80, 0.145247
81, 0.145247
82, 0.145247
83, 0.145247
84, 0.145247
85, 0.145247
86, 0.145247
87, 0.145247
88, 0.145247
89, 0.145247
90, 0.145247
91, 0.145247
92, 0.145247
93, 0.145247
94, 0.145247
95, 0.145247
96, 0.145247
97, 0.145247
98, 0.145247
99, 0.145247
100, 0.145247
101, 0.145247
102, 0.145247
103, 0.145247
104, 0.145247
105, 0.145247
106, 0.145247
107, 0.145247
108, 0.145247
109, 0.145247
110, 0.145247
111, 0.145247
112, 0.145247
113, 0.145247
114, 0.145247
115, 0.145247
116, 0.145247
117, 0.145247
118, 0.145247
119, 0.145247
120, 0.145247
121, 0.145247
122, 0.145247
123, 0.145247
124, 0.145247
125, 0.145247
126, 0.145247
127, 0.145247
128, 0.145247
129, 0.145247
130, 0.144655
131, 0.144655
132, 0.144655
133, 0.144655
134, 0.144655
135, 0.144655
136, 0.144578
137, 0.144578
138, 0.144578
139, 0.144578
140, 0.144578
141, 0.144578
142, 0.144578
143, 0.144578
144, 0.144578
145, 0.144578
146, 0.144578
147, 0.144578
148, 0.144578
149, 0.144578
150, 0.144578
151, 0.144578
152, 0.144578
153, 0.144578
154, 0.144578
155, 0.144578
156, 0.144578
157, 0.144578
158, 0.144578
159, 0.144578
160, 0.144578
161, 0.144578
162, 0.144578
163, 0.144578
164, 0.144578
165, 0.144556
166, 0.144556
167, 0.144556
168, 0.144556
169, 0.144556
170, 0.144556
171, 0.144556
172, 0.144556
173, 0.144556
174, 0.144556
175, 0.144556
176, 0.144551
177, 0.144551
178, 0.144551
179, 0.144551
180, 0.144551
181, 0.144551
182, 0.144551
183, 0.144551
184, 0.144551
185, 0.136135
186, 0.136135
187, 0.136135
188, 0.136135
189, 0.136135
190, 0.136135
191, 0.136135
192, 0.136135
193, 0.136135
194, 0.136135
195, 0.136135
196, 0.136135
197, 0.136135
198, 0.136135
199, 0.136135
200, 0.136135
201, 0.136135
202, 0.136135
203, 0.136135
204, 0.136135
205, 0.136135
206, 0.136135
207, 0.136135
208, 0.0935038
209, 0.0935038
210, 0.0935038
211, 0.0935038
212, 0.0935038
213, 0.0935038
214, 0.0935038
215, 0.0935038
216, 0.0935038
217, 0.0935038
218, 0.0901201
219, 0.0868385
220, 0.0868385
221, 0.0856835
222, 0.0856835
223, 0.0856835
224, 0.0856835
225, 0.0856835
226, 0.0856835
227, 0.0856835
228, 0.0856835
229, 0.0837824
230, 0.0835079
231, 0.0835079
232, 0.0835079
233, 0.0835079
234, 0.0835079
235, 0.0835079
236, 0.0835079
237, 0.0835079
238, 0.0835079
239, 0.0829348
240, 0.0829348
241, 0.0829348
242, 0.0825264
243, 0.0825264
244, 0.0825264
245, 0.0825264
246, 0.0825264
247, 0.0825264
248, 0.0825264
249, 0.0825264
250, 0.0825264
251, 0.0825264
252, 0.0825264
253, 0.0825264
254, 0.0825264
255, 0.0825264
256, 0.0825264
257, 0.0825264
258, 0.0825264
259, 0.0825264
260, 0.0825264
261, 0.0825264
262, 0.0825264
263, 0.0825264
264, 0.0825264
265, 0.0825264
266, 0.0825264
267, 0.0825264
268, 0.0825264
269, 0.0825264
270, 0.0825264
271, 0.0763782
272, 0.0763782
273, 0.0763782
274, 0.0763782
275, 0.0763782
276, 0.0763782
277, 0.0763782
278, 0.0763782
279, 0.0763782
280, 0.0763782
281, 0.0763782
282, 0.0763782
283, 0.0763782
284, 0.0763782
285, 0.0763782
286, 0.0763782
287, 0.0655098
288, 0.0655098
289, 0.0602773
290, 0.0602773
291, 0.0602773
292, 0.0562269
293, 0.0562269
294, 0.0562269
295, 0.0562269
296, 0.0562269
297, 0.0348387
298, 0.0348387
299, 0.0348387
300, 0.0348387
301, 0.0348387
302, 0.0348387
303, 0.0348387
304, 0.0348387
305, 0.0348387
306, 0.0348387
307, 0.0348387
308, 0.0348387
309, 0.0348387
310, 0.0348387
311, 0.0140945
312, 0.0140945
313, 0.0140945
314, 0.0140945
315, 0.0140945
316, 0.0140945
317, 0.0140945
318, 0.0140945
319, 0.0140945
320, 0.00203904
321, 0.00203904
322, 0.00203904
323, 0.00203904
324, 0.00203904
325, 0.00203904
326, 0.00203904
327, 0.00203904
328, 0.00203904
329, 0.00203904
330, 0.00203904
331, 0.00203904
332, 0.00203904
333, 0.00203904
334, 0.00203904
335, 0.00203904
336, 0.00203904
337, 0.00203904
338, 0.00203904
339, 0.00203904
340, 0.00203904
341, 0.00203904
342, 0.00203904
343, 0.00203904
344, 0.00203904
345, 0.00203904
346, 0.00203904
347, 0.00203904
348, 0.00203904
349, 0.00203904
350, 0.00203904
351, 0.00203904
352, 0.00203904
353, 0.00203904
354, 0.00203904
355, 0.00203904
356, 0.00203904
357, 0.00203904
358, 0.00203904
359, 0.00203904
360, 0.00203904
361, 0.00203904
362, 0.00203904
363, 0.00203904
364, 0.00203904
365, 0.00203904
366, 0.00203904
367, 0.00203904
368, 0.00203904
369, 0.00203904
370, 0.00203904
371, 0.00203904
372, 0.00203904
373, 0.00203904
374, 0.00203904
375, 0.00203904
376, 0.00203904
377, 0.00203904
378, 0.00203904
379, 0.00203904
380, 0.00203904
381, 0.00203904
382, 0.00203904
383, 0.00203904
384, 0.00203904
385, 0.00203904
386, 0.00203904
387, 0.00203904
388, 0.00203904
389, 0.00203904
390, 0.00203904
391, 0.00203904
392, 0.00203904
393, 0.00203904
394, 0.00203904
395, 0.00203904
396, 0.00203904
397, 0.00203904
398, 0.00203904
399, 0.00203904
400, 0.00203904
401, 0.00203904
402, 0.00203904
403, 0.00203904
404, 0.00203904
405, 0.00203904
406, 0.00203904
407, 0.00203904
408, 0.00203904
409, 0.00203904
410, 0.00203904
411, 0.00203904
412, 0.00203904
413, 0.00203904
414, 0.00203904
415, 0.00203904
416, 0.00203904
417, 0.00203904
418, 0.00203904
419, 0.00203904
420, 0.00203904
421, 0.00203904
422, 0.00203904
423, 0.00203904
424, 0.00203904
425, 0.00203904
426, 0.00203904
427, 0.00203904
428, 0.00203904
429, 0.00203904
430, 0.00203904
431, 0.00203904
432, 0.00203904
433, 0.00203904
434, 0.00203904
435, 0.00203904
436, 0.00203904
437, 0.00203904
438, 0.00203904
439, 0.00203904
440, 0.00203904
441, 0.00203904
442, 0.00203904
443, 0.00203904
444, 0.00203904
445, 0.00203904
446, 0.00203904
447, 0.00203904
448, 0.00203904
449, 0.00203904
450, 0.00203904
451, 0.00203904
452, 0.00203904
453, 0.00203904
454, 0.00203904
455, 0.00203904
456, 0.00203904
457, 0.00203904
458, 0.00203904
459, 0.00203904
460, 0.00203904
461, 0.00203904
462, 0.00203904
463, 0.00203904
464, 0.00203904
465, 0.00203904
466, 0.00203904
467, 0.00203904
468, 0.00203904
469, 0.00203904
470, 0.00203904
471, 0.00203904
472, 0.00203904
473, 0.00203904
474, 0.00203904
475, 0.00203904
476, 0.00203904
477, 0.00203904
478, 0.00203904
479, 0.00203904
480, 0.00203904
481, 0.00203904
482, 0.00203904
483, 0.00203904
484, 0.00203904
485, 0.00203904
486, 0.00203904
487, 0.00203904
488, 0.00203904
489, 0.00203904
