0, 0.214485, 0.523375
1, 0.214485, 0.502375
2, 0.196968, 0.48825
3, 0.135828, 0.50425
4, 0.135828, 0.508625
5, 0.135828, 0.50675
6, 0.135828, 0.504875
7, 0.135828, 0.497875
8, 0.135828, 0.49825
9, 0.135828, 0.498875
10, 0.135828, 0.501875
11, 0.135828, 0.53075
12, 0.135828, 0.50825
13, 0.135828, 0.509625
14, 0.135828, 0.494625
15, 0.135828, 0.51325
16, 0.135828, 0.496625
17, 0.135828, 0.52025
18, 0.135828, 0.518375
19, 0.135828, 0.5315
20, 0.135828, 0.503625
21, 0.135828, 0.515125
22, 0.135828, 0.5265
23, 0.135828, 0.498375
24, 0.135828, 0.496875
25, 0.135828, 0.52775
26, 0.135828, 0.520875
27, 0.135828, 0.51525
28, 0.135828, 0.511375
29, 0.135828, 0.498125
30, 0.135828, 0.49575
31, 0.123716, 0.48975
32, 0.123716, 0.489625
33, 0.123716, 0.478125
34, 0.123716, 0.482125
35, 0.123716, 0.491
36, 0.123716, 0.4805
37, 0.123716, 0.466625
38, 0.123716, 0.497875
39, 0.123716, 0.492875
40, 0.123716, 0.484875
41, 0.123716, 0.484875
42, 0.123716, 0.479875
43, 0.123716, 0.472375
44, 0.123716, 0.482375
45, 0.123716, 0.4995
46, 0.123716, 0.50775
47, 0.123716, 0.517625
48, 0.0845548, 0.514
49, 0.0845548, 0.508
50, 0.0845548, 0.509625
51, 0.0845548, 0.45725
52, 0.0845548, 0.462375
53, 0.0845548, 0.447875
54, 0.0845548, 0.462375
55, 0.0845548, 0.469625
56, 0.0845548, 0.4745
57, 0.0845548, 0.45125
58, 0.0741256, 0.478125
59, 0.0726363, 0.47475
60, 0.0716861, 0.44575
61, 0.0715836, 0.469125
62, 0.0715836, 0.4445
63, 0.0715836, 0.43775
64, 0.0715836, 0.4335
65, 0.0715836, 0.452375
66, 0.0715836, 0.4465
67, 0.0715836, 0.442
68, 0.0715836, 0.416125
69, 0.0670135, 0.424875
70, 0.0670135, 0.44
71, 0.0670135, 0.443125
72, 0.0670135, 0.4345
73, 0.0653263, 0.41775
74, 0.0653263, 0.42525
75, 0.0653263, 0.421
76, 0.0653263, 0.43925
77, 0.0483479, 0.442
78, 0.0483479, 0.45375
79, 0.0483479, 0.431625
80, 0.0415623, 0.4445
81, 0.0415623, 0.445375
82, 0.0415623, 0.460125
83, 0.0415623, 0.437
84, 0.0415623, 0.437625
85, 0.0415623, 0.451375
86, 0.0415623, 0.450375
87, 0.0415623, 0.4785
88, 0.0415623, 0.456375
89, 0.0415623, 0.442625
90, 0.0415623, 0.4505
91, 0.0415623, 0.43325
92, 0.0415623, 0.43275
93, 0.0415623, 0.440125
94, 0.0415623, 0.44925
95, 0.00770869, 0.42875
96, 0.00770869, 0.44125
97, 0.00770869, 0.449375
98, 0.00770869, 0.440375
99, 0.00770869, 0.453
100, 0.00770869, 0.441875
101, 0.00770869, 0.451125
102, 0.00770869, 0.4615
103, 0.00770869, 0.45625
104, 0.00770869, 0.448625
105, 0.00770869, 0.46725
106, 0.00770869, 0.462625
107, 0.00770869, 0.449
108, 0.00770869, 0.448125
109, 0.00770869, 0.46175
110, 0.00770869, 0.43975
111, 0.00770869, 0.462625
112, 0.00770869, 0.433375
113, 0.00770869, 0.432625
114, 0.00770869, 0.425125
115, 0.00770869, 0.433
116, 0.00770869, 0.423125
117, 0.00770869, 0.411625
118, 0.00770869, 0.436
119, 0.00770869, 0.454625
120, 0.00759815, 0.455625
121, 0.00759815, 0.436875
122, 0.00759815, 0.435
123, 0.00759815, 0.4735
124, 0.00759815, 0.4355
125, 0.00759815, 0.464625
126, 0.00759815, 0.47025
127, 0.00759815, 0.4505
128, 0.00759815, 0.47175
129, 0.00759815, 0.46125
130, 0.00759815, 0.440125
131, 0.00759815, 0.454125
132, 0.00759815, 0.444375
133, 0.00759815, 0.45075
134, 0.00759815, 0.44825
135, 0.00759815, 0.441875
136, 0.00759815, 0.4615
137, 0.00759815, 0.429625
138, 0.00759815, 0.447875
139, 0.00759815, 0.43525
140, 0.00759815, 0.425375
141, 0.00759815, 0.432875
142, 0.00759815, 0.43825
143, 0.00759815, 0.412125
144, 0.00759815, 0.42275
145, 0.00759815, 0.404875
146, 0.00759815, 0.409875
147, 0.00759815, 0.407125
148, 0.00759815, 0.42975
149, 0.00759815, 0.437375
150, 0.00759815, 0.426375
151, 0.00759815, 0.439125
152, 0.00759815, 0.435625
153, 0.00759815, 0.44425
154, 0.00759815, 0.442125
155, 0.00759815, 0.41825
156, 0.00759815, 0.442125
157, 0.00759815, 0.4445
158, 0.00759815, 0.4265
159, 0.00759815, 0.414
160, 0.00759815, 0.4235
161, 0.00759815, 0.428125
162, 0.00759815, 0.431
163, 0.00759815, 0.41625
164, 0.00759815, 0.404875
165, 0.00759815, 0.42025
166, 0.00759815, 0.42725
167, 0.00759815, 0.415375
168, 0.00759815, 0.4165
169, 0.00759815, 0.44675
170, 0.00759815, 0.440875
171, 0.00759815, 0.4145
172, 0.00759815, 0.408375
173, 0.00759815, 0.429125
174, 0.00759815, 0.430625
175, 0.00759815, 0.407375
176, 0.00759815, 0.401
177, 0.00759815, 0.40325
178, 0.00759815, 0.416625
179, 0.00759815, 0.397125
180, 0.00759815, 0.406125
181, 0.00759815, 0.404875
182, 0.00759815, 0.426125
183, 0.00759815, 0.421
184, 0.00759815, 0.428625
185, 0.00759815, 0.4115
186, 0.00759815, 0.4245
187, 0.00759815, 0.458875
188, 0.00759815, 0.440125
189, 0.00759815, 0.439
190, 0.00759815, 0.425875
191, 0.00759815, 0.4345
192, 0.00759815, 0.433625
193, 0.00759815, 0.42725
194, 0.00759815, 0.442
195, 0.00759815, 0.412375
196, 0.00759815, 0.40675
197, 0.00759815, 0.432875
198, 0.00759815, 0.399625
199, 0.00759815, 0.424375
200, 0.00759815, 0.431
201, 0.00732469, 0.439875
202, 0.00732469, 0.452875
203, 0.00732469, 0.465875
204, 0.00732469, 0.446
205, 0.00732469, 0.439375
206, 0.00732469, 0.440875
207, 0.00732469, 0.4285
208, 0.00732469, 0.433875
209, 0.00732469, 0.421375
210, 0.00704389, 0.4355
211, 0.00704389, 0.453125
212, 0.00704389, 0.454875
213, 0.00704389, 0.454625
214, 0.00704389, 0.447375
215, 0.00704389, 0.432125
216, 0.00704389, 0.44675
217, 0.00704389, 0.4455
218, 0.00704389, 0.445375
219, 0.00704389, 0.43975
220, 0.00704389, 0.430375
221, 0.00704389, 0.4105
222, 0.00704389, 0.417875
223, 0.00704389, 0.42825
224, 0.00704389, 0.433375
225, 0.00704389, 0.409125
226, 0.00704389, 0.41425
227, 0.00704389, 0.431125
228, 0.00704389, 0.433875
229, 0.00704389, 0.4135
230, 0.00704389, 0.41675
231, 0.00655525, 0.414625
232, 0.00655525, 0.43575
233, 0.00655525, 0.413
234, 0.00655525, 0.421875
235, 0.00655525, 0.436875
236, 0.00655525, 0.4395
237, 0.00655525, 0.409375
238, 0.00655525, 0.415
239, 0.00655525, 0.419
240, 0.00655525, 0.427875
241, 0.00655525, 0.423875
242, 0.00655525, 0.403625
243, 0.00655525, 0.4165
244, 0.00655525, 0.43525
245, 0.00655525, 0.433875
246, 0.00655525, 0.414875
247, 0.00655525, 0.42225
248, 0.00655525, 0.4375
249, 0.00655525, 0.43875
250, 0.00655525, 0.438375
251, 0.00655525, 0.43575
252, 0.00655525, 0.434
253, 0.00655525, 0.435375
254, 0.00655525, 0.425625
255, 0.00655525, 0.42225
256, 0.00655525, 0.414875
257, 0.00655525, 0.42275
258, 0.00655525, 0.425125
259, 0.00655525, 0.44775
260, 0.00655525, 0.448875
261, 0.00655525, 0.442
262, 0.00655525, 0.450875
263, 0.00655525, 0.4435
264, 0.00655525, 0.45975
265, 0.00655525, 0.452875
266, 0.00655525, 0.4575
267, 0.00655525, 0.4415
268, 0.00655525, 0.445
269, 0.00655525, 0.44725
270, 0.00655525, 0.445375
271, 0.00655525, 0.448625
272, 0.00655525, 0.444375
273, 0.00655525, 0.428875
274, 0.00655525, 0.44675
275, 0.00655525, 0.444875
276, 0.00655525, 0.438875
277, 0.00655525, 0.41225
278, 0.00655525, 0.429125
279, 0.00655525, 0.425375
280, 0.00655525, 0.440125
281, 0.00655525, 0.4395
282, 0.00655525, 0.42725
283, 0.00655525, 0.397375
284, 0.00655525, 0.4025
285, 0.00655525, 0.4195
286, 0.00655525, 0.4155
287, 0.00655525, 0.4085
288, 0.00655525, 0.419125
289, 0.00655525, 0.42475
290, 0.00655525, 0.443375
291, 0.00655525, 0.42275
292, 0.00655525, 0.40925
293, 0.00655525, 0.417375
294, 0.00655525, 0.424125
295, 0.00655525, 0.420875
296, 0.00655525, 0.418375
297, 0.00655525, 0.40275
298, 0.00655525, 0.404625
299, 0.0064754, 0.418375
300, 0.0064754, 0.41275
301, 0.0064754, 0.406625
302, 0.0064754, 0.415
303, 0.0064754, 0.43175
304, 0.0064754, 0.414375
305, 0.0064754, 0.428625
306, 0.0064754, 0.416625
307, 0.0064754, 0.40025
308, 0.0064754, 0.43475
309, 0.0064754, 0.41125
310, 0.0064754, 0.421
311, 0.0064754, 0.413125
312, 0.0064754, 0.41775
313, 0.0064754, 0.4335
314, 0.0064754, 0.4165
315, 0.0064754, 0.421
316, 0.0064754, 0.431
317, 0.0064754, 0.43175
318, 0.0064754, 0.425625
319, 0.0064754, 0.432875
320, 0.0064754, 0.4235
321, 0.0064754, 0.40325
322, 0.0064754, 0.40175
323, 0.0064754, 0.426875
324, 0.0064754, 0.40975
325, 0.0064754, 0.391125
326, 0.0064734, 0.408625
327, 0.0064734, 0.393875
328, 0.0064734, 0.406625
329, 0.0064734, 0.414875
330, 0.0064734, 0.407375
331, 0.0064734, 0.42175
332, 0.0064734, 0.4105
333, 0.0064734, 0.41525
334, 0.00558749, 0.41575
335, 0.00558749, 0.382375
336, 0.00558749, 0.383125
337, 0.00558749, 0.392125
338, 0.00558749, 0.395
339, 0.00558749, 0.40125
340, 0.00558749, 0.4215
341, 0.00558749, 0.427375
342, 0.00558749, 0.41875
343, 0.00558749, 0.4185
344, 0.00558749, 0.394
345, 0.00558749, 0.408875
346, 0.00558749, 0.386375
347, 0.00558749, 0.406125
348, 0.00558749, 0.408625
349, 0.00558749, 0.405875
350, 0.00558749, 0.410625
351, 0.00558749, 0.40925
352, 0.00558749, 0.395
353, 0.00558749, 0.4155
354, 0.00558749, 0.415875
355, 0.00558749, 0.418125
356, 0.00558749, 0.408125
357, 0.00558749, 0.424625
358, 0.00558749, 0.43025
359, 0.00558749, 0.407875
360, 0.00558749, 0.434875
361, 0.00558749, 0.431625
362, 0.00558749, 0.423
363, 0.00558749, 0.4335
364, 0.00558749, 0.432125
365, 0.00558749, 0.408375
366, 0.00558749, 0.43775
367, 0.00558749, 0.413875
368, 0.00558749, 0.422375
369, 0.00558749, 0.4175
370, 0.00558749, 0.419125
371, 0.00558749, 0.41125
372, 0.00558749, 0.404
373, 0.00558749, 0.39375
374, 0.00558749, 0.40875
375, 0.00558749, 0.419625
376, 0.00558749, 0.412875
377, 0.00558749, 0.408125
378, 0.00558749, 0.39325
379, 0.00558749, 0.384
380, 0.00558749, 0.4095
381, 0.00558749, 0.409625
382, 0.00558749, 0.409
383, 0.00558749, 0.42475
384, 0.00558749, 0.399
385, 0.00558749, 0.408125
386, 0.00558749, 0.42475
387, 0.00558749, 0.426
388, 0.00558749, 0.42175
389, 0.00558749, 0.402625
390, 0.00558749, 0.420875
391, 0.00558749, 0.426
392, 0.00558749, 0.418625
393, 0.00558749, 0.417375
394, 0.00558749, 0.43625
395, 0.00558749, 0.445375
396, 0.00558744, 0.425625
397, 0.00558744, 0.430375
398, 0.00558744, 0.423875
399, 0.00558744, 0.4365
400, 0.00558744, 0.421375
401, 0.00558744, 0.418
402, 0.00558744, 0.407125
403, 0.00558744, 0.403125
404, 0.00558744, 0.414625
405, 0.00558744, 0.42975
406, 0.00558744, 0.416
407, 0.00558744, 0.429375
408, 0.00558744, 0.40325
409, 0.00558744, 0.4235
410, 0.00558744, 0.4065
411, 0.00558744, 0.373125
412, 0.00558744, 0.383375
413, 0.00558744, 0.408875
414, 0.00558744, 0.39975
415, 0.00558744, 0.405125
416, 0.00558744, 0.4015
417, 0.00558744, 0.425125
418, 0.00558744, 0.4265
419, 0.00558744, 0.4085
420, 0.00558744, 0.42825
421, 0.00558744, 0.41325
422, 0.00558744, 0.409875
423, 0.00558744, 0.412625
424, 0.00558744, 0.422875
425, 0.00558744, 0.402875
426, 0.00558744, 0.421375
427, 0.00558744, 0.41375
428, 0.00558744, 0.424875
429, 0.00558744, 0.417625
430, 0.00558744, 0.4085
431, 0.00558744, 0.41025
432, 0.00558744, 0.428375
433, 0.00558744, 0.413875
434, 0.00558744, 0.41625
435, 0.00558744, 0.416375
436, 0.00558744, 0.4285
437, 0.00558744, 0.418
438, 0.00558744, 0.420375
439, 0.00558744, 0.4105
440, 0.00558744, 0.4185
441, 0.00558744, 0.430625
442, 0.00558744, 0.39525
443, 0.00558744, 0.429
444, 0.00469673, 0.426375
445, 0.00469673, 0.421
446, 0.00469673, 0.416625
447, 0.00469673, 0.410375
448, 0.00469673, 0.428375
449, 0.00469673, 0.429
450, 0.00469673, 0.403375
451, 0.00469673, 0.40375
452, 0.00469673, 0.40825
453, 0.00469673, 0.394
454, 0.00469673, 0.38625
455, 0.00469673, 0.40775
456, 0.00469582, 0.406625
457, 0.00469582, 0.418
458, 0.00469582, 0.407375
459, 0.00469582, 0.389875
460, 0.00469582, 0.430875
461, 0.00469582, 0.405875
462, 0.00469582, 0.415
463, 0.00469582, 0.4005
464, 0.00469582, 0.41375
465, 0.00469582, 0.42225
466, 0.00469582, 0.40525
467, 0.00469582, 0.403375
468, 0.00469582, 0.39975
469, 0.00469582, 0.40075
470, 0.00469582, 0.413125
471, 0.00469582, 0.399375
472, 0.00469582, 0.421625
473, 0.00469582, 0.4275
474, 0.00469582, 0.417875
475, 0.00469582, 0.382
476, 0.00469582, 0.39975
477, 0.00469582, 0.415375
478, 0.00469582, 0.425
479, 0.00469582, 0.42675
480, 0.00469582, 0.445
481, 0.00469582, 0.434875
482, 0.00469582, 0.41525
483, 0.00469582, 0.401375
484, 0.00469582, 0.434625
485, 0.00469582, 0.417625
486, 0.00469582, 0.42225
487, 0.00469582, 0.42475
488, 0.00469582, 0.438125
489, 0.00469582, 0.442375
490, 0.00469582, 0.39775
491, 0.00469582, 0.41525
492, 0.00469582, 0.43
493, 0.00469582, 0.405875
494, 0.00469582, 0.408
495, 0.00469582, 0.379375
496, 0.00469582, 0.3965
497, 0.00469582, 0.394625
498, 0.00469582, 0.394
499, 0.00469582, 0.396
500, 0.00469582, 0.393
501, 0.00469582, 0.39375
502, 0.00469582, 0.4205
503, 0.00469582, 0.39525
504, 0.00464765, 0.3945
505, 0.00464765, 0.419625
506, 0.00464765, 0.39675
507, 0.00464765, 0.388
508, 0.00464765, 0.39275
509, 0.00464765, 0.411875
510, 0.00464765, 0.41425
511, 0.00464765, 0.410125
512, 0.00464765, 0.39925
513, 0.00464765, 0.411875
514, 0.00464765, 0.397
515, 0.00464765, 0.407125
516, 0.00464765, 0.393375
517, 0.00464765, 0.398875
518, 0.00464765, 0.419875
519, 0.00464765, 0.421875
520, 0.00464765, 0.4185
521, 0.00464765, 0.413875
522, 0.00464765, 0.413125
523, 0.00464765, 0.416625
524, 0.00464765, 0.42675
525, 0.00464765, 0.420875
526, 0.00464765, 0.427375
527, 0.00464765, 0.408875
528, 0.00464765, 0.423625
529, 0.00464765, 0.414
530, 0.00464765, 0.401375
531, 0.00464765, 0.436
532, 0.00464765, 0.426375
533, 0.00464765, 0.4075
534, 0.00464765, 0.39425
535, 0.00464765, 0.412875
536, 0.00464765, 0.438375
537, 0.00464765, 0.40775
538, 0.00464765, 0.41475
539, 0.00464765, 0.409125
540, 0.00464765, 0.43175
541, 0.00464765, 0.412125
542, 0.00464765, 0.414375
543, 0.00464765, 0.40425
544, 0.00464765, 0.407
545, 0.00464765, 0.389125
546, 0.00464765, 0.405125
547, 0.00464765, 0.4145
548, 0.00464765, 0.408
549, 0.00464765, 0.41175
550, 0.00464765, 0.40325
551, 0.00464765, 0.400375
552, 0.00464765, 0.37425
553, 0.00464765, 0.40475
554, 0.00464765, 0.38975
555, 0.00464765, 0.41875
556, 0.00464765, 0.420875
557, 0.00464765, 0.40275
558, 0.00464765, 0.4145
559, 0.00464765, 0.402625
560, 0.00464765, 0.415375
561, 0.00464765, 0.409875
562, 0.00464765, 0.403625
563, 0.00464765, 0.427625
564, 0.00464765, 0.396125
565, 0.00464765, 0.42525
566, 0.00464765, 0.416375
567, 0.00464765, 0.404
568, 0.00464765, 0.3965
569, 0.00464765, 0.412875
570, 0.00464765, 0.387125
571, 0.00464765, 0.387125
572, 0.00464765, 0.402
573, 0.00464765, 0.38675
574, 0.00464765, 0.386375
575, 0.00464765, 0.414
576, 0.00464765, 0.400625
577, 0.00464765, 0.42
578, 0.00464765, 0.40525
579, 0.00464765, 0.407375
580, 0.00464765, 0.411
581, 0.00464765, 0.4075
582, 0.00464765, 0.3715
583, 0.00464765, 0.401375
584, 0.00464765, 0.388875
585, 0.00464765, 0.387375
586, 0.00464765, 0.412625
587, 0.00464765, 0.408
588, 0.00464765, 0.4035
589, 0.0046456, 0.41375
590, 0.00459884, 0.413125
591, 0.00459884, 0.407125
592, 0.00459884, 0.407125
593, 0.00459884, 0.41
594, 0.00459884, 0.416125
595, 0.00459884, 0.39925
596, 0.00459884, 0.41175
597, 0.00459884, 0.433375
598, 0.00459884, 0.44125
599, 0.00459884, 0.428625
600, 0.00459884, 0.406625
601, 0.00459884, 0.4115
602, 0.00459884, 0.419875
603, 0.00459884, 0.41775
604, 0.00459884, 0.407625
605, 0.00459884, 0.455
606, 0.00459884, 0.414
607, 0.00459884, 0.400125
608, 0.00459884, 0.388375
609, 0.00459884, 0.420625
610, 0.00459884, 0.424
611, 0.00459884, 0.41875
612, 0.00459884, 0.41275
613, 0.00459884, 0.414375
614, 0.00459884, 0.381875
615, 0.00459884, 0.390875
616, 0.00459884, 0.417375
617, 0.00459884, 0.42425
618, 0.00459884, 0.423875
619, 0.00459884, 0.4195
620, 0.00459884, 0.431875
621, 0.00459884, 0.4305
622, 0.00459884, 0.4085
623, 0.00459884, 0.428875
624, 0.00459884, 0.430875
625, 0.00459884, 0.443625
626, 0.00459884, 0.43475
627, 0.00459884, 0.41175
628, 0.00459884, 0.406625
629, 0.00459884, 0.4015
630, 0.00459884, 0.4145
631, 0.00459884, 0.39925
632, 0.00459884, 0.41725
633, 0.00459884, 0.409
634, 0.00459884, 0.401375
635, 0.00459884, 0.402625
636, 0.00459884, 0.41075
637, 0.00459884, 0.429
638, 0.00459884, 0.421
639, 0.00459884, 0.405375
640, 0.00459884, 0.434
641, 0.00459884, 0.4095
642, 0.00459884, 0.43325
643, 0.00459884, 0.422
644, 0.00459884, 0.404625
645, 0.00459884, 0.405375
646, 0.00459884, 0.414625
647, 0.00459884, 0.413
648, 0.00459884, 0.41175
649, 0.00459884, 0.417125
650, 0.00459884, 0.416875
651, 0.00459884, 0.42625
652, 0.00459884, 0.414875
653, 0.00459884, 0.40325
654, 0.00459884, 0.40975
655, 0.00459884, 0.391875
656, 0.00459884, 0.429625
657, 0.00459884, 0.408125
658, 0.00459884, 0.39125
659, 0.00459884, 0.394625
660, 0.00459884, 0.387375
661, 0.00459884, 0.40325
662, 0.00459884, 0.411
663, 0.00459884, 0.405875
664, 0.00459884, 0.40925
665, 0.00459884, 0.42075
666, 0.00459884, 0.412875
667, 0.00459884, 0.41675
668, 0.00459884, 0.424
669, 0.00459884, 0.430125
670, 0.00459884, 0.412
671, 0.00459884, 0.40025
