0.01, 0.0149569
0.11, 0.156004
0.21, 0.280911
0.31, 0.38894
0.41, 0.479609
0.51, 0.552693
0.61, 0.608223
0.71, 0.646487
0.81, 0.668014
0.91, 0.673567
1.01, 0.664119
1.11, 0.640839
1.21, 0.605063
1.31, 0.558268
1.41, 0.502047
1.51, 0.438075
1.61, 0.368084
1.71, 0.293823
1.81, 0.217038
1.91, 0.139434
2.01, 0.0626515
2.11, -0.0117635
2.21, -0.0823809
2.31, -0.147909
2.41, -0.207215
2.51, -0.259334
2.61, -0.30349
2.71, -0.339095
2.81, -0.365757
2.91, -0.383281
3.01, -0.391666
3.11, -0.391094
3.21, -0.381926
3.31, -0.364684
3.41, -0.340037
3.51, -0.308785
3.61, -0.271833
3.71, -0.230177
3.81, -0.184873
3.91, -0.13702
4.01, -0.0877339
4.11, -0.0381232
4.21, 0.0107311
4.31, 0.0577983
4.41, 0.102117
4.51, 0.142815
4.61, 0.179119
4.71, 0.210377
4.81, 0.236058
4.91, 0.255768
5.01, 0.26925
5.11, 0.276389
5.21, 0.277206
5.31, 0.271857
5.41, 0.260627
5.51, 0.243918
5.61, 0.22224
5.71, 0.196197
5.81, 0.166469
5.91, 0.1338
6.01, 0.0989785
6.11, 0.06282
6.21, 0.0261486
6.31, -0.0102201
6.41, -0.0454964
6.51, -0.078933
6.61, -0.109839
6.71, -0.137596
6.81, -0.161666
6.91, -0.181604
7.01, -0.197063
7.11, -0.207804
7.21, -0.213694
7.31, -0.214707
7.41, -0.210925
7.51, -0.202534
7.61, -0.189814
7.71, -0.173136
7.81, -0.152947
7.91, -0.129764
8.01, -0.104158
8.11, -0.0767421
8.21, -0.0481558
8.31, -0.0190528
8.41, 0.0099147
8.51, 0.03811
8.61, 0.0649254
8.71, 0.0897947
8.81, 0.112205
8.91, 0.131706
9.01, 0.14792
9.11, 0.160549
9.21, 0.169377
9.31, 0.174277
9.41, 0.175209
9.51, 0.172223
9.61, 0.165452
9.71, 0.155112
9.81, 0.14149
9.91, 0.124945
